,database_speech,speech_file_path,aug_phase,room_x,room_y,room_z,volume,rt60_set,mic_pos_x,mic_pos_y,mic_pos_z,src_pos_x,src_pos_y,src_pos_z,rt60_true,rt60_masp_stats,cd_masp_stats,mfp_masp_stats,rt30_meas,rt20_meas,edt_meas,c50_meas,ir_file_name,ir_file_path,database_rir,split
0,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p277/p277_263_mic2.flac,1,3.16854360280687,1.7797910528865764,4.000513515279524,22.560278109935645,0.1099867670267999,1.703662074861891,0.6918915084604799,1.928140642685109,1.803662074861891,0.6918915084604799,1.928140642685109,0.1099933428724011,0.1099801911811987,0.8080533834079624,1.7739397164348147,0.1042529947943064,0.1091932345310512,0.2506269202676711,23.358002900693386,monoRIR_x317y178z400_rtms11.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x317y178z400_rtms11.wav,synth_rirs_mono,train
1,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p361/p361_191_mic2.flac,1,19.610175233218445,11.18725821595531,4.191290043517613,919.502368863798,0.6703191064187421,11.294907564658406,4.112438362472693,1.077863725731797,11.394907564658403,4.112438362472693,1.077863725731797,0.6703413893583792,0.6702968234791051,2.089622852867364,5.277443552092792,1.0731474744275185,1.046830765913138,0.5560639415683153,6.738348615298989,monoRIR_x1961y1119z419_rtms67.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x1961y1119z419_rtms67.wav,synth_rirs_mono,train
2,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p336/p336_195_mic1.flac,1,24.31813413622091,22.63443058151421,3.1216571997063136,1718.2447788720362,0.8083603871836409,8.766753365067427,13.623696418955914,1.971916858990944,8.866753365067426,13.623696418955914,1.971916858990944,0.8083649000497084,0.8083649000497084,2.6011407699665314,4.93042279887916,1.813604699525726,1.8458854947549648,0.8661255506336233,5.992266006321605,monoRIR_x2432y2263z312_rtms81.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x2432y2263z312_rtms81.wav,synth_rirs_mono,train
3,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p345/p345_182_mic1.flac,1,5.982952912773587,4.519786634356474,3.059350646534045,82.72995246142762,0.1923701906261874,3.5796758478286623,2.4977908708083376,1.3197084251148112,3.6796758478286624,2.4977908708083376,1.3197084251148112,0.1923818431380435,0.1923585381143313,1.170040021389669,2.796195082881174,0.1957089507876271,0.1944259838500137,0.2559015746184067,17.31655414745442,monoRIR_x598y451z306_rtms19.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x598y451z306_rtms19.wav,synth_rirs_mono,train
4,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p360/p360_306_mic1.flac,1,27.80949520830062,21.233913946275763,2.6047664117316454,1538.1261004041878,0.8537104926641239,10.05542605041996,13.17560926852588,1.5381315062805585,10.15542605041996,13.17560926852588,1.5381315062805585,0.8537686805010544,0.8537686805010544,2.3946989564157266,4.282976248836733,2.0373216977805177,2.151624838377679,1.3751291547759223,4.620851472535555,monoRIR_x2781y2123z260_rtms85.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x2781y2123z260_rtms85.wav,synth_rirs_mono,train
5,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p318/p318_089_mic2.flac,-1,20.06964646957326,16.110471297558743,4.731347333421152,1529.793457169748,0.7507871730426344,13.009424541824242,7.5174607547439,1.713465596845254,13.10942454182424,7.5174607547439,1.713465596845254,0.7507892915851269,0.750785054500142,2.546734395746647,6.187081163552783,1.182035307447461,1.1499576018708195,0.4218684862023812,8.144492163948499,monoRIR_x2007y1611z473_rtms75.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x2007y1611z473_rtms75.wav,synth_rirs_mono,train
6,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p227/p227_192_mic1.flac,-1,19.800893352423817,11.20872522603091,4.009800650380917,889.9462747899958,0.6181218107843266,10.680388994507531,5.074170575717417,1.9088018323228253,10.780388994507533,5.074170575717417,1.9088018323228253,0.6181853680972527,0.6180582534714005,2.140879646140013,5.139961936443995,0.9877568784674238,0.9560599245536594,0.5879225212026533,6.746750625296002,monoRIR_x1980y1121z401_rtms62.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x1980y1121z401_rtms62.wav,synth_rirs_mono,train
7,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p334/p334_139_mic2.flac,-1,11.599987892150208,8.647501258618313,3.565766372052096,357.6852692618331,0.3965455682364431,5.5720977739566,4.233035655150502,1.7552266871832944,5.672097773956599,4.233035655150502,1.7552266871832944,0.3965604358436627,0.3965307006292235,1.694482868228623,4.146865818429288,0.5068903546893606,0.4892290854921878,0.4642181081548578,8.41152735376099,monoRIR_x1160y865z357_rtms40.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x1160y865z357_rtms40.wav,synth_rirs_mono,train
8,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p313/p313_313_mic1.flac,1,17.323567120459884,12.71336879890741,3.650607626021053,804.0131007602222,0.5979863986773222,10.123056520378752,5.05394388887711,1.3248176038758133,10.223056520378751,5.05394388887711,1.3248176038758133,0.5979942950262033,0.5979785023284411,2.068777769391426,4.874372895251783,0.9785095510106144,0.9382337792455892,0.5870379633632816,7.136564079193331,monoRIR_x1732y1271z365_rtms60.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x1732y1271z365_rtms60.wav,synth_rirs_mono,train
9,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p285/p285_061_mic2.flac,1,11.872278201107672,11.417069511714985,4.921259445404803,667.0601109581698,0.5077105954521273,5.345359452229588,7.214139896968223,1.6739593878258927,5.445359452229588,7.214139896968223,1.6739593878258927,0.5077399729929828,0.5077399729929828,2.044969671895716,5.333077362628824,0.574870798680522,0.5498420287484183,0.3730356345556017,10.000606114985573,monoRIR_x1187y1142z492_rtms51.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_mono/monoRIR_x1187y1142z492_rtms51.wav,synth_rirs_mono,train
